search_timestamp,geo_location_country,is_mobile,destination_id,checkin_date,checkout_date,adult_count,child_count,infant_count,room_count,is_travel_ad1,review_rating1,review_count1,star_rating1,is_free_cancellation1,is_drr1,price_bucket1,num_clicks1,is_trans1,is_travel_ad2,review_rating2,review_count2,star_rating2,is_free_cancellation2,is_drr2,price_bucket2,num_clicks2,is_trans2,is_travel_ad3,review_rating3,review_count3,star_rating3,is_free_cancellation3,is_drr3,price_bucket3,num_clicks3,is_trans3
2021-06-25T21:02:00Z,1,0,629,2021-06-28,2021-07-03,2,2,0,1,0,4,1025,3,1,0,4,0,0,1,4,2050,4,1,1,4,0,0,1,3,700,2,1,0,1,0,0
2021-06-08T06:09:00Z,1,1,56,2021-07-01,2021-07-08,3,0,0,1,1,4,550,4,1,1,4,0,0,0,4,1125,4,1,1,4,0,0,0,4,2450,4,1,1,1,0,0
2021-06-17T22:14:00Z,2,1,60,2021-06-24,2021-06-25,2,0,0,1,0,4,1025,3,1,1,1,0,0,0,5,1950,4,1,1,3,0,0,0,4,1750,4,1,1,2,0,0
2021-06-29T14:34:00Z,1,1,14,2021-07-02,2021-07-05,1,0,0,1,1,5,1000,5,1,1,5,0,0,1,4,25,4,0,1,3,0,0,1,4,775,4,1,1,2,0,0
2021-06-01T05:02:00Z,1,1,1269,2021-07-19,2021-07-22,2,0,0,1,1,4,1025,5,0,1,5,0,0,0,4,1025,4,0,1,3,0,0,0,4,1150,4,1,1,4,0,0
2021-06-09T02:50:00Z,8,0,14696,2021-06-08,2021-06-09,2,0,0,1,0,3,175,4,0,1,1,0,0,0,4,1025,4,0,0,NA,0,0,0,4,1025,5,0,0,NA,0,0
2021-06-29T01:30:00Z,1,0,1912,2021-06-28,2021-06-29,2,0,0,1,0,5,1100,4,0,0,NA,0,0,0,4,1025,3,0,0,NA,0,0,0,4,2375,3,0,0,NA,0,0
2021-06-28T01:20:00Z,15,0,118,2021-07-19,2021-07-23,2,0,0,1,1,4,1025,4,1,0,3,0,0,1,4,475,4,1,0,5,0,0,1,5,1025,3,0,1,4,0,0
2021-06-10T14:14:00Z,1,0,56,2021-08-19,2021-08-23,2,0,0,1,1,4,1025,4,1,1,5,0,0,0,4,1125,4,1,1,2,0,0,0,4,2500,5,1,1,5,0,0
2021-07-28T02:46:00Z,1,0,1114,2021-08-06,2021-08-08,2,0,0,1,0,4,1025,3,1,1,4,0,0,0,4,1050,4,1,0,5,0,0,0,4,1025,3,1,1,1,0,0
2021-07-06T23:10:00Z,1,1,19,2021-07-24,2021-07-27,2,0,0,1,0,4,1025,2,1,0,3,1,0,1,4,1025,3,1,1,4,0,0,0,4,100,3,1,1,3,0,0
2021-07-24T02:58:00Z,1,0,1698,2021-08-02,2021-08-03,2,2,0,1,0,4,500,3,1,0,5,0,0,0,4,450,3,1,0,4,0,0,0,4,550,2,1,1,4,0,0
2021-06-12T18:08:00Z,1,0,72,2021-09-28,2021-09-29,2,0,0,1,1,4,2800,4,1,1,1,0,0,1,4,1025,4,1,1,1,0,0,1,4,650,5,0,1,4,0,0
2021-06-02T18:30:00Z,1,0,112,2021-07-03,2021-07-09,2,1,0,1,0,4,1000,3,1,0,1,0,0,0,4,700,3,1,0,1,0,0,0,4,1000,3,0,0,1,0,0
2021-06-17T17:45:00Z,1,0,18,2021-12-02,2021-12-09,5,2,0,1,1,4,2200,4,1,1,3,0,0,1,0,0,5,1,1,5,0,0,0,4,1025,5,0,1,4,0,0
2021-07-27T02:07:00Z,1,0,49,2021-08-20,2021-08-23,6,0,0,1,0,4,1025,3,0,0,NA,0,0,1,4,1025,4,1,1,1,1,0,1,4,1850,4,1,0,3,0,0
2021-07-21T15:11:00Z,1,1,1705,2021-08-18,2021-08-19,1,0,0,1,0,4,625,4,1,1,3,0,0,0,4,150,4,1,1,1,0,0,0,5,250,4,0,0,1,0,0
2021-06-16T18:46:00Z,1,0,21,2021-07-23,2021-07-25,2,0,0,1,1,4,2475,4,1,1,4,0,0,0,4,1025,3,1,1,4,0,0,0,4,7800,4,1,1,5,0,0
2021-06-25T16:48:00Z,21,0,480,2021-08-15,2021-08-18,1,0,0,1,1,5,1150,5,1,1,4,0,0,1,4,1000,4,1,1,2,0,0,1,4,1000,4,0,1,4,0,0
2021-06-19T19:20:00Z,1,1,3632,2021-07-03,2021-07-04,2,0,0,1,0,4,1025,2,1,1,1,1,0,0,4,1025,3,0,0,NA,0,0,0,4,300,3,0,0,NA,0,0
2021-07-19T16:39:00Z,51,0,24659,2021-07-29,2021-07-31,2,0,0,1,0,5,100,2,0,0,2,0,0,0,5,50,3,1,0,4,1,0,0,5,100,0,1,0,1,0,0
2021-07-21T22:41:00Z,1,0,481,2021-07-28,2021-07-29,2,0,0,1,1,4,1025,3,1,1,1,0,0,0,5,725,3,1,0,3,0,0,0,4,1025,3,1,1,2,0,0
2021-06-23T07:43:00Z,2,1,79,2021-09-17,2021-09-25,2,0,0,1,1,5,25,5,1,1,4,0,0,0,4,50,5,1,1,1,0,0,0,5,75,5,1,1,4,0,0
2021-06-14T16:40:00Z,1,0,4764,2021-06-26,2021-06-27,1,0,0,1,0,4,125,3,1,1,5,0,0,0,5,125,4,0,1,5,0,0,0,4,25,3,1,1,4,0,0
2021-06-24T19:05:00Z,1,1,11751,2021-06-25,2021-06-27,4,2,0,1,0,4,800,2,0,0,NA,0,0,0,5,1025,3,0,0,NA,0,0,0,4,875,3,0,0,NA,0,0
2021-06-25T06:06:00Z,3,0,6366,2021-07-28,2021-07-30,2,1,0,1,0,4,75,4,0,0,NA,0,0,0,4,25,3,0,0,NA,0,0,0,5,75,4,0,0,NA,0,0
2021-06-11T07:18:00Z,1,1,13,2021-07-10,2021-07-12,2,0,0,1,1,3,3850,4,1,1,2,0,0,1,5,1025,5,0,1,5,0,0,0,4,1700,4,0,1,1,0,0
2021-06-15T02:28:00Z,1,0,29,2021-06-14,2021-06-15,1,0,0,1,1,3,1025,2,0,0,1,0,0,1,5,1025,3,0,1,3,0,0,0,4,350,3,0,1,1,0,0
2021-06-29T06:13:00Z,1,1,220,2021-07-13,2021-07-14,2,0,0,1,1,3,1025,2,1,1,1,0,0,0,5,1350,4,1,1,5,0,0,0,4,1025,2,0,1,3,0,0
2021-06-08T21:33:00Z,1,1,65,2021-06-10,2021-06-14,2,0,0,1,0,4,1375,3,1,1,2,0,0,0,4,1325,4,0,1,5,0,0,0,4,900,3,1,1,2,0,0
2021-06-27T19:35:00Z,1,1,726,2021-07-11,2021-07-12,2,0,0,1,0,4,375,3,0,0,4,0,0,0,4,200,3,0,0,4,1,0,0,5,50,3,0,0,4,0,0
2021-06-09T17:12:00Z,1,0,13,2021-06-27,2021-07-04,2,0,0,1,0,4,1025,3,0,0,2,0,0,1,4,1025,4,1,1,4,0,0,1,5,1025,5,1,1,5,0,0
2021-06-14T03:10:00Z,1,0,5126,2021-10-08,2021-10-10,2,0,0,1,1,4,950,2,1,1,1,0,0,0,4,400,2,1,0,1,0,0,0,4,425,4,0,0,4,0,0
2021-06-04T14:41:00Z,1,0,198,2021-06-05,2021-06-06,1,0,0,1,1,3,600,2,0,1,1,0,0,1,3,125,2,0,0,3,0,0,0,4,2500,4,0,1,5,0,0
2021-07-17T22:55:00Z,1,1,2100,2021-07-18,2021-07-20,2,0,0,1,0,4,250,3,0,1,2,1,0,1,4,1025,3,0,0,1,0,0,1,4,1025,3,0,0,2,0,0
2021-06-27T04:31:00Z,7,0,2110,2021-06-28,2021-06-29,2,0,0,1,0,4,100,2,0,0,1,0,0,0,5,75,2,0,0,1,0,0,0,2,25,3,0,0,1,0,0
2021-06-11T00:14:00Z,1,0,6,2021-06-17,2021-06-18,1,0,0,1,1,4,1600,4,0,1,4,0,0,1,4,1050,4,0,1,2,0,0,0,4,4100,3,0,0,2,0,0
2021-07-02T21:17:00Z,1,1,105,2021-09-10,2021-09-11,2,1,0,1,0,4,3500,4,1,1,3,0,0,0,4,2800,4,1,1,2,0,0,0,4,825,2,1,0,2,0,0
2021-07-29T11:39:00Z,1,0,13168,2021-08-03,2021-08-05,2,0,0,1,0,4,800,2,1,1,1,0,0,1,3,625,2,1,1,1,0,0,0,4,50,3,1,0,5,0,0
2021-06-14T02:39:00Z,2,0,176,2021-06-27,2021-06-28,2,0,0,1,1,4,1025,5,0,1,2,1,0,1,5,1025,4,1,1,5,0,0,1,4,1025,4,1,1,4,0,0
2021-07-17T20:38:00Z,3,1,988,2021-07-31,2021-08-01,2,0,0,1,0,5,25,3,0,0,1,0,0,0,5,50,4,0,0,NA,0,0,0,0,0,4,0,0,NA,0,0
2021-06-08T23:50:00Z,1,0,1420,2021-06-25,2021-06-27,2,0,0,1,0,4,1025,3,1,0,4,0,0,0,4,1025,2,1,0,1,0,0,0,4,1025,2,1,0,2,0,0
2021-06-29T01:41:00Z,1,1,30110,2021-07-27,2021-07-28,2,0,0,1,0,4,1025,3,0,1,2,1,0,0,5,100,4,1,0,4,0,0,0,3,150,3,0,1,2,0,0
2021-06-16T14:11:00Z,1,1,36,2021-12-15,2021-12-25,3,2,1,1,1,5,1025,5,0,1,4,0,0,0,5,550,4,0,1,3,0,0,0,4,1075,4,0,1,2,0,0
2021-06-19T18:41:00Z,1,0,23,2021-07-17,2021-07-18,2,0,0,1,0,5,4900,4,1,0,4,1,0,0,5,2475,4,1,0,5,0,0,0,4,1600,4,1,0,4,0,0
2021-06-22T19:19:00Z,1,0,3,2021-08-13,2021-08-17,2,0,0,1,1,5,700,4,1,1,4,0,0,1,5,1000,5,1,1,5,0,0,0,5,50,4,1,1,2,0,0
2021-06-03T11:39:00Z,1,1,9,2021-06-11,2021-06-15,2,0,0,1,1,4,2025,4,0,1,5,0,0,0,4,2025,4,0,1,5,0,0,0,5,750,4,1,0,2,0,0
2021-06-21T23:03:00Z,14,0,983,2021-09-09,2021-09-13,2,0,0,1,0,4,25,3,0,1,1,0,0,0,5,1000,5,1,1,5,0,0,0,4,425,5,1,1,3,0,0
2021-06-29T20:00:00Z,1,1,926,2021-07-16,2021-07-19,1,0,0,1,0,4,200,3,1,1,2,0,0,0,3,200,2,0,1,2,0,0,0,3,475,3,0,0,4,0,0
2021-06-12T02:00:00Z,1,0,6500,2021-07-09,2021-07-13,2,0,0,1,0,4,50,5,0,1,5,0,0,0,5,25,3,1,0,1,0,0,0,0,0,3,0,1,2,0,0
2021-06-20T03:05:00Z,39,0,1076,2021-06-26,2021-06-27,2,0,0,1,1,5,275,4,1,1,5,0,0,0,5,225,4,1,1,5,0,0,0,4,150,3,0,1,5,0,0
2021-07-08T05:14:00Z,2,0,100,2021-08-13,2021-08-16,2,0,0,1,1,4,1025,4,1,0,5,0,0,0,5,1450,3,0,1,2,0,0,0,4,1025,4,1,1,4,0,0
2021-06-17T13:11:00Z,1,0,304,2021-06-24,2021-06-25,1,0,0,1,1,5,350,3,1,0,4,0,0,1,4,1050,3,1,0,1,0,0,0,4,1350,5,1,1,5,0,0
2021-06-02T02:39:00Z,1,1,105,2021-06-08,2021-06-09,1,0,0,1,1,4,2750,4,1,1,2,0,0,1,4,1025,4,1,1,2,0,0,1,4,1000,3,0,1,2,0,0
2021-07-30T17:52:00Z,1,0,809,2021-07-31,2021-08-01,2,0,0,1,1,4,1000,2,1,0,1,0,0,1,3,1025,2,1,0,1,0,0,1,4,375,3,0,1,3,0,0
2021-07-20T19:04:00Z,1,0,2523,2021-07-22,2021-07-23,2,0,0,1,0,5,775,3,1,0,4,0,0,0,3,200,2,1,1,3,0,0,0,4,600,3,0,1,1,0,0
2021-06-22T22:21:00Z,1,0,1266,2021-07-21,2021-07-28,1,0,0,1,1,4,1475,4,1,1,5,0,0,1,5,1000,4,1,0,3,0,0,1,4,1000,4,1,1,3,0,0
2021-06-30T22:47:00Z,1,1,125,2021-07-09,2021-07-11,5,2,0,1,0,4,1025,3,0,0,NA,0,0,0,4,375,3,0,0,NA,0,0,0,4,1025,3,0,0,NA,0,0
2021-06-03T12:26:00Z,1,1,21,2021-06-04,2021-06-06,1,0,0,1,1,4,2475,4,0,1,4,0,0,1,4,1025,4,0,1,5,0,0,0,4,7675,4,0,1,5,0,0
2021-06-06T13:39:00Z,1,1,177,2021-07-31,2021-08-07,1,0,0,1,1,5,875,5,1,1,5,0,0,1,4,1025,5,1,0,4,0,0,0,4,325,4,1,1,3,0,0
2021-06-16T07:19:00Z,1,0,130,2021-06-30,2021-07-01,2,0,0,1,0,4,4800,4,1,1,5,0,0,0,4,1550,4,0,0,5,0,0,0,4,1475,4,1,1,4,0,0
2021-06-25T14:08:00Z,1,0,82,2021-07-14,2021-07-17,2,0,0,1,1,4,875,3,1,0,2,0,0,1,3,1000,2,0,1,1,0,0,1,4,275,2,1,0,2,0,0
2021-06-08T06:44:00Z,23,0,4068,2021-06-12,2021-06-13,2,0,0,1,0,5,75,5,1,0,5,2,0,1,5,250,4,1,0,3,0,0,1,5,125,5,1,0,4,0,0
2021-07-29T19:11:00Z,1,1,1494,2021-07-30,2021-07-31,1,0,0,1,0,5,2425,5,1,1,3,0,0,0,5,350,4,1,1,4,0,0,0,5,1000,4,0,1,3,0,0
2021-06-26T16:20:00Z,1,0,245,2021-06-26,2021-06-27,1,0,0,1,1,4,1025,2,1,1,2,0,0,1,3,675,2,1,1,1,0,0,0,4,1025,3,0,0,3,0,0
2021-06-16T23:12:00Z,1,0,8002,2021-07-07,2021-07-08,2,0,0,1,0,3,100,3,1,0,1,0,0,0,4,450,3,1,0,4,0,0,0,5,50,3,0,0,4,0,0
2021-07-17T01:10:00Z,8,1,5088,2021-07-17,2021-07-20,1,0,0,1,0,4,25,3,0,0,2,1,0,1,5,100,4,0,1,3,0,0,0,4,300,3,1,1,2,0,0
2021-07-24T22:00:00Z,16,1,97,2021-07-25,2021-07-27,1,0,0,1,0,4,725,5,0,1,4,0,0,0,4,300,5,0,1,2,0,0,0,5,750,5,0,1,4,0,0
2021-07-19T01:08:00Z,1,1,70,2021-08-01,2021-08-02,2,0,0,1,0,4,1025,4,0,0,NA,0,0,0,4,1025,4,0,0,NA,1,0,0,4,1025,5,0,0,NA,0,0
2021-07-08T00:21:00Z,1,1,68,2021-09-10,2021-09-14,2,0,0,1,1,4,450,3,0,1,1,0,0,1,5,475,4,0,0,5,0,0,1,5,675,3,0,0,2,0,0
2021-07-24T00:51:00Z,1,0,697,2021-10-10,2021-10-15,2,0,0,1,1,4,250,5,1,1,3,0,0,0,4,825,5,1,1,3,0,0,0,4,425,5,1,1,2,0,0
2021-06-14T16:00:00Z,1,0,33,2021-09-03,2021-09-06,2,0,0,1,1,4,16050,4,1,1,4,0,0,0,4,9750,5,1,1,4,0,0,0,4,12725,5,1,1,5,0,0
2021-06-14T17:55:00Z,1,0,3,2021-10-04,2021-10-07,1,0,0,1,1,4,1900,5,1,1,4,0,0,1,4,125,4,1,1,4,0,0,0,4,1900,5,1,1,4,0,0
2021-06-20T17:45:00Z,3,0,7544,2021-07-10,2021-07-13,2,0,0,1,0,4,800,4,0,0,3,0,0,1,4,2250,4,0,0,4,0,0,1,4,900,3,1,0,2,0,0
2021-06-10T07:37:00Z,1,1,2,2021-08-07,2021-08-09,1,0,0,1,1,4,175,5,1,1,4,0,0,1,0,0,5,1,1,5,0,0,0,5,5725,5,1,1,4,0,0
2021-07-06T13:08:00Z,1,1,27,2021-07-26,2021-08-03,3,2,0,2,1,5,1300,5,1,1,5,0,0,0,4,425,4,1,1,4,0,0,0,4,1000,4,1,1,4,0,0
2021-07-17T10:16:00Z,3,0,7853,2021-10-09,2021-10-11,4,0,0,1,1,4,200,4,0,0,2,0,0,1,4,1000,5,1,0,4,0,0,0,4,1025,4,0,0,4,0,0
2021-07-05T04:18:00Z,1,1,71,2021-07-16,2021-07-17,2,0,0,1,0,4,1025,4,0,0,NA,0,0,0,5,125,4,0,0,NA,0,0,0,5,75,4,0,0,NA,0,0
2021-07-03T10:23:00Z,6,0,1112,2021-08-08,2021-08-15,2,0,0,1,0,4,25,3,1,0,1,0,0,0,4,100,4,0,1,1,0,0,0,0,0,4,1,1,1,0,0
2021-06-14T16:42:00Z,1,1,18817,2021-06-26,2021-06-27,2,0,0,1,0,4,775,3,0,0,NA,0,0,0,4,900,3,0,0,NA,0,0,0,5,450,3,0,0,NA,0,0
2021-06-18T05:24:00Z,1,0,370,2021-06-30,2021-07-02,2,0,0,1,0,4,1550,4,1,1,5,0,0,0,4,1025,3,1,1,4,0,0,0,4,2250,3,0,0,5,0,0
2021-07-02T00:35:00Z,1,1,1513,2021-07-03,2021-07-04,2,0,0,1,0,4,1025,4,0,0,3,0,0,1,4,1025,5,0,0,5,0,0,1,4,175,4,1,0,2,0,0
2021-07-16T20:07:00Z,1,1,109,2021-07-16,2021-07-18,2,0,0,1,1,4,1000,4,0,0,1,0,0,1,4,1050,4,0,1,3,0,0,0,4,1050,4,0,1,3,0,0
2021-06-28T18:17:00Z,1,0,39,2021-07-02,2021-07-05,4,0,0,1,0,5,300,3,0,0,1,0,0,0,3,25,3,1,0,1,0,0,0,5,575,3,1,0,1,0,0
2021-06-26T13:40:00Z,2,0,872,2021-07-27,2021-07-28,2,0,0,1,0,5,200,3,0,0,1,1,0,0,4,1950,4,1,1,1,1,0,0,4,850,3,1,1,1,0,0
2021-06-27T19:46:00Z,5,0,537,2021-07-02,2021-07-11,2,3,0,1,1,4,1000,5,1,0,5,0,0,0,5,50,4,0,0,3,0,0,0,4,700,4,1,1,3,0,0
2021-07-16T09:39:00Z,1,1,353,2021-07-30,2021-07-31,2,0,0,1,0,4,850,3,1,1,1,0,0,0,5,800,5,1,1,5,0,0,0,4,1625,4,1,0,4,0,0
2021-06-04T22:15:00Z,1,1,5,2021-06-04,2021-06-05,1,0,0,1,0,4,1050,5,0,1,1,0,0,0,4,1850,4,0,1,3,0,0,0,4,3150,4,0,0,2,0,0
2021-06-19T15:27:00Z,1,1,2037,2021-07-03,2021-07-04,2,0,0,1,0,4,750,4,1,1,4,1,0,0,5,75,4,1,1,4,0,0,0,4,25,4,1,0,5,0,0
2021-07-25T10:40:00Z,12,0,441,2021-09-27,2021-09-29,3,0,0,1,1,5,1300,5,1,1,3,0,0,0,4,1375,4,1,1,2,0,0,0,4,350,4,1,1,4,0,0
2021-06-10T14:04:00Z,1,1,88,2021-06-18,2021-06-20,2,0,0,1,1,5,1225,5,0,1,5,0,0,1,5,1025,5,0,0,5,0,0,0,4,1700,4,0,1,3,0,0
2021-07-02T02:04:00Z,1,1,56,2021-07-02,2021-07-03,2,0,0,1,1,4,1025,3,1,1,2,0,0,1,4,1475,4,1,0,5,0,0,0,4,3600,4,1,1,1,0,0
2021-07-01T15:25:00Z,1,0,1261,2021-07-04,2021-07-05,2,2,0,1,0,4,1075,4,1,1,5,0,0,0,5,600,3,1,0,4,0,0,0,5,625,3,1,0,5,0,0
2021-07-28T18:48:00Z,1,1,53,2021-08-11,2021-08-12,2,0,0,1,0,4,1500,3,0,0,NA,0,0,0,3,2500,3,0,0,NA,0,0,0,4,1225,3,0,0,NA,0,0
2021-07-25T03:23:00Z,1,1,62959,2021-07-25,2021-07-26,2,0,0,1,0,4,200,3,0,1,3,0,0,0,4,700,3,0,0,5,0,0,0,3,1025,2,0,0,3,0,0
2021-06-10T19:10:00Z,1,0,1525,2021-06-14,2021-06-15,4,0,0,1,0,5,1700,5,1,1,5,0,0,0,4,1525,3,1,1,2,0,0,0,4,1150,3,1,1,2,0,0
2021-06-08T18:58:00Z,1,1,18,2021-07-02,2021-07-06,2,0,0,1,1,4,350,4,1,1,2,0,0,0,4,1525,4,1,1,3,0,0,0,4,1050,4,0,1,2,0,0
2021-07-25T23:36:00Z,16,1,97,2021-07-26,2021-07-27,2,0,0,1,0,5,750,5,0,1,3,0,0,0,4,175,5,0,1,2,0,0,0,4,300,5,0,1,1,0,0
2021-06-18T20:37:00Z,1,1,120,2021-07-07,2021-07-11,2,0,0,1,0,4,1050,4,1,1,3,0,0,0,5,1775,5,1,1,5,0,0,0,4,2250,4,1,1,1,0,0
2021-06-02T15:33:00Z,1,1,21,2021-06-05,2021-06-06,1,0,0,1,0,4,7675,4,1,1,5,0,0,0,4,14875,4,1,0,5,0,0,0,4,500,4,1,1,5,0,0
2021-06-16T12:05:00Z,7,1,1061,2021-07-17,2021-07-18,2,0,0,1,0,4,300,4,1,0,1,0,0,0,5,175,2,0,0,1,0,0,0,4,75,2,1,0,1,0,0
2021-06-09T15:34:00Z,1,0,4004,2021-06-09,2021-06-13,1,2,0,1,0,4,575,3,0,1,5,0,0,0,5,275,3,0,0,5,0,0,0,4,375,3,0,0,5,0,0
2021-06-06T20:43:00Z,2,1,298,2021-06-13,2021-06-14,1,0,0,1,0,4,1025,4,0,1,1,0,0,0,4,925,3,0,1,2,0,0,0,4,1025,5,1,1,5,0,0
2021-06-26T11:45:00Z,1,1,39,2021-07-25,2021-07-26,2,0,0,1,1,4,1575,3,1,1,5,0,0,1,5,100,4,1,1,3,0,0,1,4,1275,4,1,1,4,0,0
2021-07-05T07:32:00Z,147,0,35526,2021-07-05,2021-07-06,2,0,0,1,1,5,75,5,0,0,4,0,0,1,5,50,5,0,1,5,0,0,0,5,150,4,0,1,4,0,0
2021-06-23T14:41:00Z,8,0,203,2021-07-07,2021-07-08,2,0,0,1,0,4,1000,5,0,1,5,0,0,0,4,1025,4,0,1,5,0,0,0,4,875,4,1,1,3,0,0
2021-07-26T03:35:00Z,1,0,11,2021-11-25,2021-11-28,2,0,0,1,1,4,16400,4,1,1,2,0,0,0,5,5175,5,1,1,5,0,0,0,4,12625,5,1,1,4,0,0
2021-07-01T18:10:00Z,1,0,2,2021-09-12,2021-09-15,2,0,0,1,0,5,325,4,1,1,1,0,0,0,5,10325,5,1,1,5,0,0,0,4,9850,5,1,1,5,0,0
2021-06-23T03:38:00Z,1,0,1505,2021-06-26,2021-06-27,2,0,0,1,1,4,325,2,1,0,3,1,0,0,4,1000,3,1,0,2,0,0,0,4,650,3,1,0,5,1,0
2021-06-13T11:39:00Z,3,0,4027,2021-06-20,2021-06-21,2,0,0,1,0,4,525,4,1,1,2,0,0,0,3,400,3,1,0,1,0,0,0,3,25,3,0,1,1,0,0
2021-06-08T17:05:00Z,1,1,46,2021-06-21,2021-06-23,2,0,0,1,1,4,175,3,1,0,4,0,0,0,4,1025,2,1,1,3,0,0,0,4,700,3,0,0,3,0,0
2021-07-06T22:00:00Z,1,0,514,2021-08-07,2021-08-14,2,0,0,1,0,5,625,4,1,0,1,0,0,0,4,75,4,1,0,2,0,0,0,0,0,5,0,0,NA,0,0
2021-06-30T23:00:00Z,1,1,19,2021-07-01,2021-07-02,1,0,0,1,1,4,1025,3,0,0,5,0,0,1,4,1225,4,0,1,5,0,0,0,4,1200,2,0,1,1,0,0
2021-06-08T01:00:00Z,8,0,16,2021-07-08,2021-07-09,2,0,0,1,1,5,925,4,0,1,3,0,0,1,4,2175,4,0,1,2,0,0,1,4,2900,4,0,1,2,0,0
2021-06-03T21:23:00Z,8,1,102,2021-06-06,2021-06-10,4,0,0,1,0,4,1950,5,1,0,4,0,0,1,4,2400,4,1,1,4,0,0,1,4,1025,4,1,1,1,0,0
2021-06-03T07:29:00Z,8,1,4361,2021-06-07,2021-06-10,2,0,0,1,0,5,400,5,0,1,5,0,0,0,4,500,4,1,1,5,0,0,0,4,1025,5,0,1,4,0,0
2021-06-20T19:08:00Z,8,0,1044,2021-08-03,2021-08-05,4,0,0,1,1,5,150,5,1,0,5,0,0,1,5,25,4,0,0,4,0,0,1,4,50,5,1,0,5,0,0
2021-07-19T17:42:00Z,13,0,6687,2021-11-07,2021-11-12,2,0,0,1,1,5,1000,5,1,1,5,0,0,0,5,1000,5,1,0,5,1,0,0,4,500,4,1,1,5,0,0
2021-06-27T12:57:00Z,1,1,881,2021-07-09,2021-07-12,4,0,0,1,0,4,725,4,0,0,5,0,0,1,4,725,4,0,0,5,0,0,1,5,1050,3,1,0,4,0,0
2021-07-24T03:23:00Z,1,0,169,2021-08-15,2021-08-16,2,0,0,1,0,2,200,3,1,0,1,0,0,0,2,75,3,1,1,1,0,0,0,3,200,2,0,1,1,0,0
2021-07-19T23:58:00Z,1,0,139,2021-07-23,2021-07-25,2,0,0,1,0,4,2825,3,1,0,2,0,0,0,4,1525,4,1,0,5,0,0,0,4,1300,4,1,1,1,0,0
2021-06-18T21:23:00Z,3,0,1299,2021-06-26,2021-06-27,2,0,0,1,1,5,375,5,1,0,4,0,0,1,5,1025,4,0,0,2,0,0,0,5,250,4,0,0,3,0,0
2021-06-24T22:08:00Z,1,0,297,2021-07-05,2021-07-12,2,3,0,1,0,5,825,4,0,1,1,0,0,0,4,1000,5,1,1,3,0,0,0,5,1000,5,1,1,2,0,0
2021-06-01T02:48:00Z,15,0,592,2021-06-07,2021-06-08,1,0,0,1,1,4,150,5,1,1,4,0,0,1,5,75,5,1,1,4,0,0,0,4,150,5,1,1,4,0,0
2021-07-24T16:38:00Z,2,1,776,2021-07-24,2021-07-25,2,0,0,1,0,4,4250,5,0,1,5,0,0,1,4,1025,3,0,1,5,0,0,1,5,200,4,0,0,5,0,0
2021-07-05T14:18:00Z,1,0,483,2021-11-13,2021-11-20,2,0,0,1,0,5,900,5,1,1,5,0,0,0,5,475,4,1,1,4,0,0,0,4,400,4,1,1,3,0,0
2021-07-20T18:58:00Z,2,0,303,2021-08-08,2021-08-15,2,0,0,1,0,5,675,5,1,0,5,0,0,0,5,275,3,1,1,1,0,0,0,5,1175,3,0,0,1,0,0
2021-07-28T20:02:00Z,1,0,39,2021-10-23,2021-10-27,2,0,0,1,1,5,475,4,0,1,5,0,0,0,0,0,4,1,1,2,0,0,0,5,1000,5,0,1,2,0,0
2021-06-01T01:14:00Z,1,1,37820,2021-06-07,2021-06-08,2,0,0,1,0,3,50,3,0,0,3,0,0,0,5,425,3,1,1,3,0,0,0,4,725,3,1,1,2,0,0
2021-07-20T18:44:00Z,1,1,259,2021-07-24,2021-07-25,1,0,0,1,1,4,1025,4,1,0,4,0,0,1,4,1000,4,1,0,4,0,0,0,4,1000,4,1,0,4,0,0
2021-07-17T20:24:00Z,9,1,1401,2021-07-23,2021-07-26,2,0,0,1,0,5,1000,4,1,0,4,0,0,0,5,25,4,1,1,4,0,0,0,5,1000,4,0,1,2,0,0
2021-07-05T16:48:00Z,1,1,2,2021-08-01,2021-08-05,2,0,0,1,1,5,20275,5,1,1,4,0,0,1,5,8700,5,1,1,5,0,0,0,5,20275,5,1,1,4,0,0
2021-06-18T15:19:00Z,1,0,583,2021-07-15,2021-07-16,2,0,0,1,0,4,1025,4,0,1,4,0,0,1,5,1200,5,1,1,5,0,0,1,4,1025,3,1,1,4,0,0
2021-06-19T17:43:00Z,1,0,168,2021-06-19,2021-06-20,2,2,0,1,1,3,75,3,0,1,1,0,0,0,4,175,4,0,1,2,0,0,0,4,600,3,0,1,3,0,0
2021-06-02T00:38:00Z,1,1,495,2021-06-19,2021-06-26,2,0,0,1,0,4,575,4,1,1,4,0,0,0,4,500,4,1,1,5,0,0,0,5,375,5,1,1,5,0,0
2021-07-08T03:18:00Z,1,0,1453,2021-09-20,2021-09-25,2,0,0,1,0,4,825,2,0,1,1,0,0,0,4,625,3,0,1,1,0,0,0,4,1000,3,1,1,1,0,0
2021-06-12T21:00:00Z,1,0,101,2021-12-05,2021-12-11,2,2,0,1,1,4,2050,4,1,1,4,0,0,1,4,1025,5,1,0,5,0,0,1,5,475,4,1,0,3,0,0
2021-06-22T23:23:00Z,1,0,2240,2021-07-06,2021-07-20,2,0,0,1,1,4,325,5,1,0,5,1,0,1,4,175,5,1,0,5,0,0,1,4,25,5,1,0,5,0,0
